":START_ID",":END_ID"
"8070824d-fe29-44f8-bd12-df97116ce7d5","e171a5f8-79b5-415b-b1d5-0c957d0340a7"
"8070824d-fe29-44f8-bd12-df97116ce7d5","8bdd90e2-4e50-4e99-8869-4ca6c66c9ec7"
"8070824d-fe29-44f8-bd12-df97116ce7d5","e83a7d9b-e1ba-4c32-80f8-c3770c543310"
"8070824d-fe29-44f8-bd12-df97116ce7d5","f104def0-c717-43db-b5ce-d1860a6c91a6"
"8070824d-fe29-44f8-bd12-df97116ce7d5","fac681e3-317d-4836-a956-d47f020a926e"
"8070824d-fe29-44f8-bd12-df97116ce7d5","169ca899-99b4-44fc-abf9-115562cae22a"
"8070824d-fe29-44f8-bd12-df97116ce7d5","e25c6b0f-eaeb-47fc-88c1-ec1474a78f23"
"8070824d-fe29-44f8-bd12-df97116ce7d5","e9928e3f-b0b4-4dd8-b6b0-4d7ab581aeee"
"8070824d-fe29-44f8-bd12-df97116ce7d5","6d6ceca0-68f8-4485-bff6-b1e7fbaa5c06"
"8070824d-fe29-44f8-bd12-df97116ce7d5","246e9eab-f6db-4a44-b388-2cfdf8b3fda8"
"8070824d-fe29-44f8-bd12-df97116ce7d5","c747d895-4025-493f-b894-dd4de43acc67"
"8070824d-fe29-44f8-bd12-df97116ce7d5","9b5573ab-aa3d-441c-8e56-b8471cc1bb20"
"8070824d-fe29-44f8-bd12-df97116ce7d5","23f4c176-172d-4282-b475-f189945e6ce6"
"8070824d-fe29-44f8-bd12-df97116ce7d5","71f65547-e45d-49a8-aeb6-7abaa7a04ac0"
"8070824d-fe29-44f8-bd12-df97116ce7d5","11722645-d7d0-431b-9e6e-b5b1bd4adad2"
